0	0	0	0	0	0
256	0	0	22	0	1
512	0	0	49	0	3
768	0	0	78	0	4
1024	0	0	109	0	6
1280	0	0	141	0	8
1536	0	0	173	0	10
1792	0	0	207	0	12
2048	0	0	241	0	14
2304	0	0	280	0	17
2560	0	0	329	0	20
2816	0	0	391	0	23
3072	0	0	468	0	28
3328	0	0	563	0	34
3584	0	0	680	0	41
3840	0	0	824	0	50
4095	0	0	1000	0	60
0	256	0	0	22	0
256	256	0	23	22	0
512	256	0	51	22	0
768	256	0	80	18	2
1024	256	0	110	5	5
1280	256	0	142	0	7
1536	256	0	174	0	9
1792	256	0	208	0	11
2048	256	0	242	0	13
2304	256	0	281	0	16
2560	256	0	330	0	19
2816	256	0	392	0	23
3072	256	0	468	0	28
3328	256	0	563	0	33
3584	256	0	680	0	40
3840	256	0	824	0	49
4095	256	0	1000	0	60
0	512	0	0	50	0
256	512	0	12	50	0
512	512	0	51	50	0
768	512	0	82	50	0
1024	512	0	113	49	0
1280	512	0	144	46	0
1536	512	0	177	41	5
1792	512	0	210	33	8
2048	512	0	244	12	11
2304	512	0	283	0	14
2560	512	0	332	0	17
2816	512	0	393	0	21
3072	512	0	470	0	26
3328	512	0	564	0	32
3584	512	0	681	0	40
3840	512	0	825	0	48
4095	512	0	1001	0	59
0	768	0	0	79	0
256	768	0	0	79	0
512	768	0	46	80	0
768	768	0	82	80	0
1024	768	0	114	80	0
1280	768	0	147	79	0
1536	768	0	179	78	0
1792	768	0	213	75	0
2048	768	0	247	71	2
2304	768	0	285	65	9
2560	768	0	334	52	13
2816	768	0	396	0	18
3072	768	0	472	0	24
3328	768	0	566	0	30
3584	768	0	683	0	38
3840	768	0	827	0	47
4095	768	0	1002	0	58
0	1024	0	0	110	0
256	1024	0	0	110	0
512	1024	0	28	110	0
768	1024	0	77	111	0
1024	1024	0	114	111	0
1280	1024	0	148	111	0
1536	1024	0	181	111	0
1792	1024	0	215	110	0
2048	1024	0	249	108	0
2304	1024	0	288	105	0
2560	1024	0	337	100	0
2816	1024	0	398	90	13
3072	1024	0	474	69	20
3328	1024	0	569	0	27
3584	1024	0	685	0	35
3840	1024	0	829	0	45
4095	1024	0	1004	0	56
0	1280	0	0	142	0
256	1280	0	0	142	0
512	1280	0	0	143	0
768	1280	0	67	143	0
1024	1280	0	110	143	0
1280	1280	0	147	144	0
1536	1280	0	182	144	0
1792	1280	0	217	143	0
2048	1280	0	252	143	0
2304	1280	0	291	141	0
2560	1280	0	340	139	0
2816	1280	0	401	133	0
3072	1280	0	478	123	12
3328	1280	0	572	103	22
3584	1280	0	688	46	32
3840	1280	0	831	0	42
4095	1280	0	1006	0	54
0	1536	0	0	175	0
256	1536	0	0	175	0
512	1536	0	0	176	0
768	1536	0	45	176	0
1024	1536	0	102	176	0
1280	1536	0	143	177	0
1536	1536	0	181	177	0
1792	1536	0	217	177	0
2048	1536	0	253	177	0
2304	1536	0	293	176	0
2560	1536	0	343	175	0
2816	1536	0	404	172	0
3072	1536	0	481	166	0
3328	1536	0	575	154	12
3584	1536	0	691	130	26
3840	1536	0	834	68	38
4095	1536	0	1009	0	51
0	1792	0	0	209	0
256	1792	0	0	209	0
512	1792	0	0	209	0
768	1792	0	0	210	0
1024	1792	0	88	210	0
1280	1792	0	137	210	0
1536	1792	0	178	211	0
1792	1792	0	216	211	0
2048	1792	0	253	211	0
2304	1792	0	294	211	0
2560	1792	0	345	210	0
2816	1792	0	407	209	0
3072	1792	0	484	205	0
3328	1792	0	578	197	0
3584	1792	0	694	182	16
3840	1792	0	837	152	32
4095	1792	0	1012	66	47
0	2048	0	0	244	0
256	2048	0	0	244	0
512	2048	0	0	244	0
768	2048	0	0	244	0
1024	2048	0	63	245	0
1280	2048	0	126	245	0
1536	2048	0	172	245	0
1792	2048	0	213	246	0
2048	2048	0	252	246	0
2304	2048	0	294	246	0
2560	2048	0	346	246	0
2816	2048	0	409	245	0
3072	2048	0	486	243	0
3328	2048	0	581	238	0
3584	2048	0	697	227	0
3840	2048	0	840	207	24
4095	2048	0	1015	165	41
0	2304	0	0	283	0
256	2304	0	0	283	0
512	2304	0	0	283	0
768	2304	0	0	284	0
1024	2304	0	0	284	0
1280	2304	0	106	284	0
1536	2304	0	161	285	0
1792	2304	0	206	285	0
2048	2304	0	248	286	0
2304	2304	0	292	286	0
2560	2304	0	346	286	0
2816	2304	0	410	286	0
3072	2304	0	489	285	0
3328	2304	0	584	281	0
3584	2304	0	701	274	0
3840	2304	0	844	260	0
4095	2304	0	1018	233	33
0	2560	0	0	333	0
256	2560	0	0	333	0
512	2560	0	0	333	0
768	2560	0	0	333	0
1024	2560	0	0	334	0
1280	2560	0	57	334	0
1536	2560	0	140	334	0
1792	2560	0	194	335	0
2048	2560	0	240	335	0
2304	2560	0	288	336	0
2560	2560	0	344	336	0
2816	2560	0	411	336	0
3072	2560	0	491	336	0
3328	2560	0	587	334	0
3584	2560	0	705	330	0
3840	2560	0	848	321	0
4095	2560	0	1023	302	3
0	2816	0	0	395	0
256	2816	0	0	395	0
512	2816	0	0	395	0
768	2816	0	0	396	0
1024	2816	0	0	396	0
1280	2816	0	0	396	0
1536	2816	0	92	397	0
1792	2816	0	168	397	0
2048	2816	0	223	398	0
2304	2816	0	277	398	0
2560	2816	0	338	399	0
2816	2816	0	408	399	0
3072	2816	0	491	399	0
3328	2816	0	590	399	0
3584	2816	0	709	396	0
3840	2816	0	854	391	0
4095	2816	0	1023	379	0
0	3072	0	0	473	0
256	3072	0	0	473	0
512	3072	0	0	473	0
768	3072	0	0	473	0
1024	3072	0	0	473	0
1280	3072	0	0	474	0
1536	3072	0	0	474	0
1792	3072	0	108	474	0
2048	3072	0	189	475	0
2304	3072	0	255	475	0
2560	3072	0	324	476	0
2816	3072	0	400	477	0
3072	3072	0	488	477	0
3328	3072	0	591	478	0
3584	3072	0	713	477	0
3840	3072	0	859	474	0
4095	3072	0	1023	467	0
0	3328	0	0	569	0
256	3328	0	0	569	0
512	3328	0	0	569	0
768	3328	0	0	569	0
1024	3328	0	0	569	0
1280	3328	0	0	569	0
1536	3328	0	0	570	0
1792	3328	0	0	570	0
2048	3328	0	101	571	0
2304	3328	0	208	571	0
2560	3328	0	295	572	0
2816	3328	0	383	573	0
3072	3328	0	478	573	0
3328	3328	0	587	574	0
3584	3328	0	714	574	0
3840	3328	0	864	573	0
4095	3328	0	1023	570	0
0	3584	0	0	687	0
256	3584	0	0	687	0
512	3584	0	0	687	0
768	3584	0	0	687	0
1024	3584	0	0	687	0
1280	3584	0	0	688	0
1536	3584	0	0	688	0
1792	3584	0	0	688	0
2048	3584	0	0	689	0
2304	3584	0	51	689	0
2560	3584	0	232	690	0
2816	3584	0	345	691	0
3072	3584	0	456	692	0
3328	3584	0	575	693	0
3584	3584	0	709	694	0
3840	3584	0	865	694	0
4095	3584	0	1023	693	0
0	3840	0	0	832	0
256	3840	0	0	832	0
512	3840	0	0	832	0
768	3840	0	0	832	0
1024	3840	0	0	833	0
1280	3840	0	0	833	0
1536	3840	0	0	833	0
1792	3840	0	0	833	0
2048	3840	0	0	834	0
2304	3840	0	0	834	0
2560	3840	0	0	835	0
2816	3840	0	263	836	0
3072	3840	0	409	837	0
3328	3840	0	547	838	0
3584	3840	0	694	839	0
3840	3840	0	860	841	0
4095	3840	0	1023	841	0
0	4095	0	0	1010	0
256	4095	0	0	1010	0
512	4095	0	0	1010	0
768	4095	0	0	1010	0
1024	4095	0	0	1010	0
1280	4095	0	0	1011	0
1536	4095	0	0	1011	0
1792	4095	0	0	1011	0
2048	4095	0	0	1011	0
2304	4095	0	0	1012	0
2560	4095	0	0	1012	0
2816	4095	0	0	1013	0
3072	4095	0	303	1014	0
3328	4095	0	488	1015	0
3584	4095	0	660	1017	0
3840	4095	0	841	1019	0
4095	4095	0	1023	1020	0
0	0	256	0	0	16
256	0	256	22	0	20
512	0	256	49	0	23
768	0	256	78	0	25
1024	0	256	109	0	27
1280	0	256	141	0	29
1536	0	256	173	0	31
1792	0	256	207	0	33
2048	0	256	241	0	34
2304	0	256	280	0	36
2560	0	256	330	0	38
2816	0	256	391	0	41
3072	0	256	468	0	45
3328	0	256	563	0	49
3584	0	256	680	0	55
3840	0	256	824	0	62
4095	0	256	1000	0	72
0	256	256	0	22	22
256	256	256	22	22	22
512	256	256	51	22	24
768	256	256	80	18	26
1024	256	256	110	4	28
1280	256	256	142	0	29
1536	256	256	174	0	31
1792	256	256	208	0	32
2048	256	256	242	0	34
2304	256	256	281	0	36
2560	256	256	330	0	38
2816	256	256	392	0	41
3072	256	256	468	0	44
3328	256	256	563	0	49
3584	256	256	680	0	55
3840	256	256	824	0	62
4095	256	256	1000	0	72
0	512	256	0	50	25
256	512	256	11	50	25
512	512	256	51	50	26
768	512	256	82	50	27
1024	512	256	113	49	28
1280	512	256	144	46	29
1536	512	256	177	41	31
1792	512	256	210	32	32
2048	512	256	244	12	34
2304	512	256	283	0	35
2560	512	256	332	0	38
2816	512	256	393	0	40
3072	512	256	470	0	44
3328	512	256	564	0	48
3584	512	256	681	0	54
3840	512	256	825	0	62
4095	512	256	1001	0	71
0	768	256	0	79	26
256	768	256	0	79	26
512	768	256	45	80	26
768	768	256	81	80	27
1024	768	256	114	80	28
1280	768	256	147	79	29
1536	768	256	179	78	30
1792	768	256	213	75	32
2048	768	256	247	71	33
2304	768	256	285	65	35
2560	768	256	334	52	37
2816	768	256	396	0	39
3072	768	256	472	0	43
3328	768	256	566	0	47
3584	768	256	683	0	53
3840	768	256	827	0	61
4095	768	256	1002	0	70
0	1024	256	0	110	25
256	1024	256	0	110	25
512	1024	256	27	110	26
768	1024	256	77	111	26
1024	1024	256	113	111	27
1280	1024	256	148	111	28
1536	1024	256	181	111	29
1792	1024	256	215	110	30
2048	1024	256	249	108	31
2304	1024	256	288	105	33
2560	1024	256	337	100	35
2816	1024	256	398	90	38
3072	1024	256	475	69	41
3328	1024	256	569	0	46
3584	1024	256	685	0	52
3840	1024	256	829	0	59
4095	1024	256	1004	0	69
0	1280	256	0	142	23
256	1280	256	0	142	23
512	1280	256	0	143	24
768	1280	256	67	143	24
1024	1280	256	110	143	25
1280	1280	256	147	144	26
1536	1280	256	182	144	27
1792	1280	256	217	143	28
2048	1280	256	252	143	29
2304	1280	256	291	141	31
2560	1280	256	340	139	33
2816	1280	256	401	133	35
3072	1280	256	478	123	39
3328	1280	256	572	103	44
3584	1280	256	688	45	50
3840	1280	256	831	0	57
4095	1280	256	1006	0	67
0	1536	256	0	175	19
256	1536	256	0	175	19
512	1536	256	0	176	20
768	1536	256	44	176	20
1024	1536	256	102	176	21
1280	1536	256	143	177	22
1536	1536	256	181	177	23
1792	1536	256	217	177	24
2048	1536	256	253	177	25
2304	1536	256	293	176	27
2560	1536	256	343	175	29
2816	1536	256	404	172	32
3072	1536	256	481	166	36
3328	1536	256	575	154	41
3584	1536	256	691	130	47
3840	1536	256	834	68	55
4095	1536	256	1009	0	65
0	1792	256	0	209	9
256	1792	256	0	209	9
512	1792	256	0	209	10
768	1792	256	0	210	11
1024	1792	256	88	210	12
1280	1792	256	136	211	13
1536	1792	256	177	211	15
1792	1792	256	216	211	17
2048	1792	256	253	211	18
2304	1792	256	294	211	20
2560	1792	256	345	210	23
2816	1792	256	407	209	27
3072	1792	256	484	205	31
3328	1792	256	578	197	36
3584	1792	256	694	182	43
3840	1792	256	837	152	52
4095	1792	256	1012	66	62
0	2048	256	0	244	0
256	2048	256	0	244	0
512	2048	256	0	244	0
768	2048	256	0	244	0
1024	2048	256	62	245	0
1280	2048	256	125	245	0
1536	2048	256	171	245	0
1792	2048	256	213	246	0
2048	2048	256	252	246	0
2304	2048	256	294	246	0
2560	2048	256	346	246	11
2816	2048	256	409	245	17
3072	2048	256	486	243	23
3328	2048	256	581	238	30
3584	2048	256	697	227	38
3840	2048	256	840	207	47
4095	2048	256	1015	165	58
0	2304	256	0	283	0
256	2304	256	0	283	0
512	2304	256	0	283	0
768	2304	256	0	284	0
1024	2304	256	0	284	0
1280	2304	256	106	284	0
1536	2304	256	161	285	0
1792	2304	256	206	285	0
2048	2304	256	248	286	0
2304	2304	256	292	286	0
2560	2304	256	346	286	0
2816	2304	256	410	286	0
3072	2304	256	489	285	0
3328	2304	256	584	281	18
3584	2304	256	701	274	30
3840	2304	256	844	260	41
4095	2304	256	1018	233	53
0	2560	256	0	333	0
256	2560	256	0	333	0
512	2560	256	0	333	0
768	2560	256	0	333	0
1024	2560	256	0	334	0
1280	2560	256	57	334	0
1536	2560	256	140	334	0
1792	2560	256	194	335	0
2048	2560	256	240	335	0
2304	2560	256	287	336	0
2560	2560	256	344	336	0
2816	2560	256	411	336	0
3072	2560	256	491	336	0
3328	2560	256	587	334	0
3584	2560	256	705	330	0
3840	2560	256	848	321	28
4095	2560	256	1023	302	44
0	2816	256	0	395	0
256	2816	256	0	395	0
512	2816	256	0	395	0
768	2816	256	0	396	0
1024	2816	256	0	396	0
1280	2816	256	0	396	0
1536	2816	256	91	397	0
1792	2816	256	168	397	0
2048	2816	256	223	398	0
2304	2816	256	277	398	0
2560	2816	256	338	399	0
2816	2816	256	408	399	0
3072	2816	256	491	399	0
3328	2816	256	590	399	0
3584	2816	256	709	396	0
3840	2816	256	854	391	0
4095	2816	256	1023	379	24
0	3072	256	0	473	0
256	3072	256	0	473	0
512	3072	256	0	473	0
768	3072	256	0	473	0
1024	3072	256	0	473	0
1280	3072	256	0	474	0
1536	3072	256	0	474	0
1792	3072	256	108	474	0
2048	3072	256	189	475	0
2304	3072	256	255	475	0
2560	3072	256	324	476	0
2816	3072	256	400	477	0
3072	3072	256	488	477	0
3328	3072	256	591	478	0
3584	3072	256	713	477	0
3840	3072	256	859	474	0
4095	3072	256	1023	467	0
0	3328	256	0	569	0
256	3328	256	0	569	0
512	3328	256	0	569	0
768	3328	256	0	569	0
1024	3328	256	0	569	0
1280	3328	256	0	569	0
1536	3328	256	0	570	0
1792	3328	256	0	570	0
2048	3328	256	100	571	0
2304	3328	256	208	571	0
2560	3328	256	295	572	0
2816	3328	256	383	573	0
3072	3328	256	478	573	0
3328	3328	256	587	574	0
3584	3328	256	714	574	0
3840	3328	256	864	573	0
4095	3328	256	1023	570	0
0	3584	256	0	687	0
256	3584	256	0	687	0
512	3584	256	0	687	0
768	3584	256	0	687	0
1024	3584	256	0	687	0
1280	3584	256	0	688	0
1536	3584	256	0	688	0
1792	3584	256	0	688	0
2048	3584	256	0	689	0
2304	3584	256	49	689	0
2560	3584	256	232	690	0
2816	3584	256	345	691	0
3072	3584	256	456	692	0
3328	3584	256	575	693	0
3584	3584	256	709	694	0
3840	3584	256	865	694	0
4095	3584	256	1023	693	0
0	3840	256	0	832	0
256	3840	256	0	832	0
512	3840	256	0	832	0
768	3840	256	0	832	0
1024	3840	256	0	833	0
1280	3840	256	0	833	0
1536	3840	256	0	833	0
1792	3840	256	0	833	0
2048	3840	256	0	834	0
2304	3840	256	0	834	0
2560	3840	256	0	835	0
2816	3840	256	263	836	0
3072	3840	256	409	837	0
3328	3840	256	547	838	0
3584	3840	256	694	839	0
3840	3840	256	859	841	0
4095	3840	256	1023	841	0
0	4095	256	0	1010	0
256	4095	256	0	1010	0
512	4095	256	0	1010	0
768	4095	256	0	1010	0
1024	4095	256	0	1010	0
1280	4095	256	0	1011	0
1536	4095	256	0	1011	0
1792	4095	256	0	1011	0
2048	4095	256	0	1011	0
2304	4095	256	0	1012	0
2560	4095	256	0	1012	0
2816	4095	256	0	1013	0
3072	4095	256	302	1014	0
3328	4095	256	488	1015	0
3584	4095	256	660	1017	0
3840	4095	256	841	1019	0
4095	4095	256	1023	1020	0
0	0	512	0	0	36
256	0	512	22	0	40
512	0	512	49	0	44
768	0	512	78	0	48
1024	0	512	109	0	51
1280	0	512	141	0	54
1536	0	512	174	0	57
1792	0	512	207	0	59
2048	0	512	241	0	61
2304	0	512	280	0	63
2560	0	512	330	0	66
2816	0	512	391	0	69
3072	0	512	468	0	73
3328	0	512	563	0	77
3584	0	512	680	0	83
3840	0	512	824	0	89
4095	0	512	1000	0	98
0	256	512	0	23	42
256	256	512	21	23	44
512	256	512	50	22	46
768	256	512	80	18	49
1024	256	512	110	0	52
1280	256	512	142	0	55
1536	256	512	174	0	57
1792	256	512	208	0	59
2048	256	512	242	0	61
2304	256	512	281	0	64
2560	256	512	330	0	66
2816	256	512	392	0	69
3072	256	512	468	0	73
3328	256	512	563	0	77
3584	256	512	680	0	83
3840	256	512	824	0	89
4095	256	512	1000	0	98
0	512	512	0	50	48
256	512	512	0	50	49
512	512	512	50	50	50
768	512	512	81	50	52
1024	512	512	112	49	54
1280	512	512	144	46	56
1536	512	512	177	41	58
1792	512	512	210	32	60
2048	512	512	244	10	62
2304	512	512	283	0	64
2560	512	512	332	0	66
2816	512	512	393	0	69
3072	512	512	470	0	73
3328	512	512	564	0	77
3584	512	512	681	0	82
3840	512	512	825	0	89
4095	512	512	1001	0	97
0	768	512	0	79	52
256	768	512	0	79	53
512	768	512	44	80	53
768	768	512	81	80	54
1024	768	512	114	80	56
1280	768	512	146	79	57
1536	768	512	179	78	59
1792	768	512	213	75	61
2048	768	512	247	71	62
