0	0	0	0	0	0
62	0	0	23	0	2
123	0	0	48	0	3
185	0	0	78	0	10
254	0	0	116	0	16
308	0	0	156	0	18
386	0	0	223	0	22
451	0	0	294	0	24
482	0	0	335	0	24
513	0	0	383	0	24
544	0	0	432	0	25
575	0	0	491	0	25
606	0	0	556	0	26
637	0	0	633	0	25
668	0	0	726	0	26
800	0	0	988	6	27
924	0	0	1023	0	27
0	62	0	0	21	0
62	62	0	21	20	0
123	62	0	46	17	0
185	62	0	78	11	3
254	62	0	121	0	5
308	62	0	161	0	13
386	62	0	229	0	18
451	62	0	301	0	21
482	62	0	341	0	23
513	62	0	390	0	23
544	62	0	441	0	24
575	62	0	501	0	24
606	62	0	566	0	24
637	62	0	642	0	25
668	62	0	735	0	25
800	62	0	990	2	27
924	62	0	1023	0	26
0	123	0	0	42	15
62	123	0	6	41	0
123	123	0	40	39	0
185	123	0	74	36	0
254	123	0	118	32	0
308	123	0	162	27	3
386	123	0	240	17	6
451	123	0	324	0	7
482	123	0	369	0	11
513	123	0	416	0	14
544	123	0	473	0	16
575	123	0	529	0	19
606	123	0	597	0	20
637	123	0	684	0	21
668	123	0	777	0	21
800	123	0	996	5	25
924	123	0	1023	0	25
0	185	0	0	67	26
62	185	0	0	66	18
123	185	0	30	65	0
185	185	0	65	63	0
254	185	0	112	59	0
308	185	0	156	55	0
386	185	0	234	49	0
451	185	0	319	42	3
482	185	0	368	39	5
513	185	0	425	34	6
544	185	0	490	30	7
575	185	0	560	26	7
606	185	0	650	21	8
637	185	0	749	13	9
668	185	0	850	0	9
800	185	0	1007	7	19
924	185	0	1023	8	21
0	254	0	0	103	35
62	254	0	0	103	31
123	254	0	0	100	0
185	254	0	52	99	0
254	254	0	99	95	0
308	254	0	145	92	0
386	254	0	225	86	0
451	254	0	310	79	0
482	254	0	358	76	0
513	254	0	414	73	0
544	254	0	477	69	0
575	254	0	549	65	0
606	254	0	636	61	3
637	254	0	738	57	4
668	254	0	839	52	6
800	254	0	1015	32	9
924	254	0	1023	37	19
0	308	0	0	136	38
62	308	0	0	135	35
123	308	0	0	134	20
185	308	0	39	133	0
254	308	0	88	130	0
308	308	0	133	126	0
386	308	0	213	121	0
451	308	0	298	114	0
482	308	0	347	110	0
513	308	0	403	107	0
544	308	0	465	103	0
575	308	0	535	99	0
606	308	0	618	95	0
637	308	0	723	91	0
668	308	0	825	86	0
800	308	0	1014	67	6
924	308	0	1023	60	17
0	386	0	0	191	44
62	386	0	0	191	40
123	386	0	0	191	29
185	386	0	8	192	0
254	386	0	71	190	0
308	386	0	114	188	0
386	386	0	192	182	0
451	386	0	275	176	0
482	386	0	324	172	0
513	386	0	378	169	0
544	386	0	439	165	0
575	386	0	510	161	0
606	386	0	585	156	0
637	386	0	690	151	0
668	386	0	792	147	0
800	386	0	1010	123	0
924	386	0	1023	100	14
0	451	0	0	249	49
62	451	0	0	249	46
123	451	0	0	251	36
185	451	0	4	253	18
254	451	0	53	253	0
308	451	0	98	250	0
386	451	0	173	246	0
451	451	0	256	241	0
482	451	0	302	237	0
513	451	0	356	234	0
544	451	0	414	230	0
575	451	0	483	226	0
606	451	0	557	221	0
637	451	0	653	216	0
668	451	0	761	210	0
800	451	0	1005	182	0
924	451	0	1023	142	11
0	482	0	0	282	51
62	482	0	8	282	49
123	482	0	0	283	39
185	482	0	0	287	23
254	482	0	45	288	0
308	482	0	87	287	0
386	482	0	165	282	0
451	482	0	245	277	0
482	482	0	291	273	0
513	482	0	344	268	0
544	482	0	401	265	0
575	482	0	467	261	0
606	482	0	545	256	0
637	482	0	637	251	0
668	482	0	745	245	0
800	482	0	1001	216	0
924	482	0	1023	164	5
0	513	0	0	318	54
62	513	0	4	318	52
123	513	0	10	320	44
185	513	0	3	324	27
254	513	0	32	327	0
308	513	0	81	324	0
386	513	0	157	321	0
451	513	0	235	316	0
482	513	0	279	313	0
513	513	0	331	309	0
544	513	0	388	305	0
575	513	0	455	302	0
606	513	0	528	297	0
637	513	0	620	290	0
668	513	0	726	284	0
800	513	0	998	255	0
924	513	0	1023	189	0
0	544	0	11	356	58
62	544	0	0	358	54
123	544	0	0	361	46
185	544	0	0	365	31
254	544	0	23	370	0
308	544	0	73	368	0
386	544	0	149	363	0
451	544	0	225	358	0
482	544	0	269	356	0
513	544	0	319	353	0
544	544	0	375	349	0
575	544	0	441	343	0
606	544	0	515	340	0
637	544	0	598	334	0
668	544	0	707	328	0
800	544	0	993	298	0
924	544	0	1023	223	0
0	575	0	11	399	61
62	575	0	0	401	57
123	575	0	0	403	50
185	575	0	0	409	36
254	575	0	0	418	0
308	575	0	66	416	0
386	575	0	138	413	0
451	575	0	215	407	0
482	575	0	257	404	0
513	575	0	307	401	0
544	575	0	361	398	0
575	575	0	426	394	0
606	575	0	499	388	0
637	575	0	581	383	0
668	575	0	686	377	0
800	575	0	988	346	0
924	575	0	1023	261	0
0	606	0	11	450	65
62	606	0	12	450	63
123	606	0	8	454	54
185	606	0	11	459	41
254	606	0	11	470	16
308	606	0	54	472	0
386	606	0	130	466	0
451	606	0	203	463	0
482	606	0	245	460	0
513	606	0	294	456	0
544	606	0	348	453	0
575	606	0	411	449	0
606	606	0	485	444	0
637	606	0	562	438	0
668	606	0	668	432	0
800	606	0	983	399	0
924	606	0	1023	302	0
0	637	0	10	505	69
62	637	0	9	505	67
123	637	0	14	509	59
185	637	0	5	517	45
254	637	0	0	527	21
308	637	0	42	531	0
386	637	0	118	526	0
451	637	0	193	522	0
482	637	0	234	520	0
513	637	0	279	518	0
544	637	0	333	515	0
575	637	0	395	511	0
606	637	0	467	506	0
637	637	0	546	501	0
668	637	0	649	492	0
800	637	0	978	460	0
924	637	0	1023	349	0
0	668	0	9	566	73
62	668	0	6	566	71
123	668	0	6	571	61
185	668	0	0	581	49
254	668	0	9	595	28
308	668	0	26	605	0
386	668	0	106	597	0
451	668	0	180	592	0
482	668	0	220	589	0
513	668	0	267	586	0
544	668	0	317	585	0
575	668	0	377	579	0
606	668	0	448	575	0
637	668	0	527	568	0
668	668	0	626	562	0
800	668	0	970	527	0
924	668	0	1023	405	0
0	800	0	0	902	92
62	800	0	16	902	92
123	800	0	16	907	84
185	800	0	14	915	74
254	800	0	10	922	51
308	800	0	17	926	33
386	800	0	57	931	0
451	800	0	130	929	3
482	800	0	160	929	0
513	800	0	203	928	0
544	800	0	252	927	0
575	800	0	306	926	0
606	800	0	368	926	0
637	800	0	441	925	0
668	800	0	522	922	0
800	800	0	937	913	0
924	800	0	1023	770	5
0	924	0	22	1013	116
62	924	0	11	1015	111
123	924	0	20	1015	106
185	924	0	17	1018	95
254	924	0	15	1022	75
308	924	0	19	1023	58
386	924	0	4	1023	21
451	924	0	73	1023	0
482	924	0	110	1023	0
513	924	0	149	1023	0
544	924	0	193	1023	4
575	924	0	242	1023	6
606	924	0	297	1023	8
637	924	0	349	1023	0
668	924	0	429	1023	0
800	924	0	899	1023	2
924	924	0	1023	996	0
0	0	62	0	0	20
62	0	62	22	0	20
123	0	62	48	0	19
185	0	62	78	0	20
254	0	62	116	0	24
308	0	62	156	0	24
386	0	62	223	0	26
451	0	62	294	0	27
482	0	62	335	0	28
513	0	62	383	0	28
544	0	62	432	0	29
575	0	62	490	0	29
606	0	62	554	0	29
637	0	62	633	0	28
668	0	62	726	0	28
800	0	62	988	6	31
924	0	62	1023	0	30
0	62	62	0	21	20
62	62	62	20	20	20
123	62	62	46	17	19
185	62	62	78	11	18
254	62	62	121	0	18
308	62	62	160	0	21
386	62	62	229	0	24
451	62	62	301	0	26
482	62	62	341	0	27
513	62	62	390	0	27
544	62	62	441	0	28
575	62	62	501	0	27
606	62	62	566	0	28
637	62	62	642	0	27
668	62	62	735	0	28
800	62	62	990	2	30
924	62	62	1023	0	29
0	123	62	0	42	22
62	123	62	3	41	17
123	123	62	40	39	17
185	123	62	74	36	18
254	123	62	118	32	17
308	123	62	162	27	17
386	123	62	240	17	17
451	123	62	324	0	17
482	123	62	369	0	19
513	123	62	416	0	21
544	123	62	473	0	22
575	123	62	529	0	23
606	123	62	594	0	23
637	123	62	684	0	24
668	123	62	777	0	25
800	123	62	996	5	27
924	123	62	1023	0	27
0	185	62	0	67	30
62	185	62	0	66	25
123	185	62	30	65	15
185	185	62	65	63	16
254	185	62	112	59	16
308	185	62	156	55	16
386	185	62	234	49	16
451	185	62	319	42	16
482	185	62	368	39	17
513	185	62	425	34	16
544	185	62	490	30	16
575	185	62	560	26	17
606	185	62	647	21	17
637	185	62	749	13	17
668	185	62	850	0	17
800	185	62	1007	7	23
924	185	62	1023	8	24
0	254	62	0	103	37
62	254	62	0	102	35
123	254	62	0	100	13
185	254	62	52	99	13
254	254	62	99	95	13
308	254	62	144	92	14
386	254	62	224	86	14
451	254	62	310	79	15
482	254	62	357	76	15
513	254	62	414	73	14
544	254	62	477	69	15
575	254	62	547	65	15
606	254	62	636	61	15
637	254	62	738	57	15
668	254	62	839	52	15
800	254	62	1015	32	17
924	254	62	1023	37	22
0	308	62	0	135	42
62	308	62	0	135	37
123	308	62	0	134	25
185	308	62	38	133	10
254	308	62	87	130	11
308	308	62	133	126	11
386	308	62	213	120	12
451	308	62	298	114	13
482	308	62	346	111	13
513	308	62	402	107	13
544	308	62	465	103	13
575	308	62	535	99	13
606	308	62	618	95	13
637	308	62	723	91	13
668	308	62	825	86	14
800	308	62	1014	67	15
924	308	62	1023	60	20
0	386	62	0	190	48
62	386	62	3	190	46
123	386	62	0	191	33
185	386	62	0	192	9
254	386	62	67	190	0
308	386	62	112	188	1
386	386	62	192	182	5
451	386	62	276	176	6
482	386	62	325	172	7
513	386	62	380	168	8
544	386	62	443	164	8
575	386	62	512	160	9
606	386	62	587	155	9
637	386	62	693	151	10
668	386	62	798	145	10
800	386	62	1010	123	12
924	386	62	1023	100	18
0	451	62	8	248	54
62	451	62	8	248	52
123	451	62	0	251	41
185	451	62	0	253	24
254	451	62	44	255	0
308	451	62	91	251	0
386	451	62	169	247	0
451	451	62	254	241	0
482	451	62	301	237	0
513	451	62	356	233	0
544	451	62	416	229	0
575	451	62	487	224	0
606	451	62	564	218	0
637	451	62	664	213	0
668	451	62	770	208	3
800	451	62	1006	180	8
924	451	62	1023	142	16
0	482	62	8	281	57
62	482	62	1	281	54
123	482	62	7	283	45
185	482	62	0	287	28
254	482	62	33	291	0
308	482	62	82	288	0
386	482	62	160	282	0
451	482	62	242	277	0
482	482	62	289	273	0
513	482	62	343	269	0
544	482	62	401	265	0
575	482	62	472	260	0
606	482	62	549	255	0
637	482	62	645	249	0
668	482	62	754	242	0
800	482	62	1003	212	4
924	482	62	1023	164	14
0	513	62	8	317	60
62	513	62	0	318	56
123	513	62	6	320	49
185	513	62	0	324	31
254	513	62	20	330	0
308	513	62	73	327	0
386	513	62	151	323	0
451	513	62	230	318	0
482	513	62	277	313	0
513	513	62	327	309	0
544	513	62	387	305	0
575	513	62	455	301	0
606	513	62	531	295	0
637	513	62	626	288	0
